"taxon_name";"frequency";"ornamental";"crop";"wild";"cultivated";"native";"range";"trend";"threat_2018";"threat_1998";"PlantGrowthForm"
"Veronica anagallis-aquatica";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Veronica anagalloides";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Veronica catenata";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Veronica arvensis";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Veronica orsiniana";NA;NA;NA;NA;NA;"native";"es";"<";"2";"kN";NA
"Veronica satureiifolia";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"3";NA
"Veronica bellidioides";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Veronica hederifolia";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Veronica sublobata";NA;NA;NA;NA;NA;"native";"sh";">";"*";"*";NA
"Veronica triloba";NA;NA;NA;NA;NA;"native";"s";"=";"V";"*";NA
"Veronica montana";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Veronica officinalis";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Veronica opaca";NA;NA;NA;NA;NA;"native";"s";"<";"3";"2";NA
"Veronica peregrina";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Veronica persica";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Veronica polita";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Veronica praecox";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Veronica scutellata";NA;NA;NA;NA;NA;"native";"h";"<";"*";"*";NA
"Veronica serpyllifolia";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Veronica triphyllos";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Veronica dillenii";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Veronica verna";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Vicia cassubica";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"3";NA
"Vicia cracca";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Vicia tenuifolia";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Vicia dumetorum";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"*";NA
"Vicia ervilia";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"kN";NA
"Vicia grandiflora";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Vicia hirsuta";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Vicia lathyroides";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Vicia lutea";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Vicia narbonensis";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Vicia oroboides";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";NA
"Vicia orobus";NA;NA;NA;NA;NA;"native";"es";"<";"2";"2";NA
"Vicia pisiformis";NA;NA;NA;NA;NA;"native";"s";"<";"3";"V";NA
"Vicia sepium";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Vicia sylvatica";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"*";NA
"Vicia tetrasperma";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Vicia parviflora";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Viola canina";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"*";NA
"Viola collina";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Viola epipsila";NA;NA;NA;NA;NA;"native";"ss";"<<";"1";"1";NA
"Viola hirta";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Viola mirabilis";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Viola pumila";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Viola pyrenaica";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Viola × bavarica";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Viola × scabra";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Viola stagnina";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Viola arvensis";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Viola kitaibeliana";NA;NA;NA;NA;NA;"native";"es";"=";"R";"kN";NA
"Viola tricolor";NA;NA;NA;NA;NA;"native";"h";"<";"*";"*";NA
"Viola uliginosa";NA;NA;NA;NA;NA;"native";"es";"<";"1";"1";NA
"Viscum album";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"shrub"
"Vitis vinifera";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";"shrub"
"Willemetia stipitata";NA;NA;NA;NA;NA;"native";"s";"=";"V";"*";NA
"Wolffia arrhiza";NA;NA;NA;NA;NA;"native";"s";"<";"3";"2";NA
"Woodsia ilvensis";NA;NA;NA;NA;NA;"native";"ss";"<<";"2";"2";NA
"Woodsia pulchella";NA;NA;NA;NA;NA;"native";"es";"<";"1";"2";NA
"Xanthium strumarium";NA;NA;NA;NA;NA;"native";"ss";"<<";"2";"*";NA
"Zannichellia palustris";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"V";NA
"Zostera marina";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Zostera noltii";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Asplenium foreziense";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Cytisus striatus";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";"shrub"
"Fallopia aubertii";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Geranium sibiricum";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Hieracium racemosum";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Hypericum majus";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Lagarosiphon major";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Ononis arvensis";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Pedicularis elongata";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Rubus canadensis";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";"shrub"
"Rubus occidentalis";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"fehlt";"shrub"
"Rumex patientia";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Schoenoplectus litoralis";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Sporobolus cryptandrus";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Vicia dalmatica";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Asplenium × alternifolium";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Euphrasia × drosocalyx";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Melica";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Rubus";NA;NA;NA;NA;NA;"transient";NA;NA;NA;"*";NA
"Alchemilla trunciloba";NA;NA;NA;NA;NA;"doubtful";NA;NA;NA;"*";NA
"Arenaria biflora";NA;NA;NA;NA;NA;"doubtful";NA;NA;NA;"*";NA
"Festuca makutrensis";NA;NA;NA;NA;NA;"doubtful";NA;NA;NA;"*";NA
"Lotus alpinus";NA;NA;NA;NA;NA;"doubtful";NA;NA;NA;"*";NA
"Achillea millefolium subsp. millefolium";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"kN";NA
"Clinopodium alpinum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Clinopodium acinos";NA;NA;NA;NA;NA;"native";"h";"<<";"V";"*";NA
"Leuzea repens";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Alpagrostis alpina";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Alpagrostis schleicheri";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Allium coloratum";NA;NA;NA;NA;NA;"native";"es";"<";"1";"R";NA
"Malva setigera";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Amaranthus blitum subsp. emarginatus";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Amaranthus hybridus subsp. hybridus";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Lysimachia arvensis";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Lysimachia foemina";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"*";NA
"Lysimachia minima";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"3";NA
"Ostericum palustre";NA;NA;NA;NA;NA;"native";"ss";"<<";"2";"2";NA
"Cota austriaca";NA;NA;NA;NA;NA;"native";"s";"<";"V";"*";NA
"Alchemilla arvensis";NA;NA;NA;NA;NA;"native";"h";"<";"*";"*";NA
"Arabis pumila";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Arabis planisiliqua";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Arenaria serpyllifolia subsp. leptoclados";NA;NA;NA;NA;NA;"native";"mh";"?";"*";"*";NA
"Armeria maritima subsp. purpurea";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"1";NA
"Artemisia splendens";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";"shrub"
"Atriplex prostrata subsp. calotheca";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Atriplex nudicaulis";NA;NA;NA;NA;NA;"native";"es";"?";"R";"kN";NA
"Calamagrostis purpurea";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Cardamine bellidifolia subsp. alpina";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Cardamine amara subsp. austriaca";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Cardamine pratensis subsp. paludosa";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Cardamine pratensis subsp. pratensis";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Carex oederi var. oederi";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Carex ornithopoda subsp. ornithopodioides";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Carex magellanica subsp. irrigua";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"3";NA
"Trocdaris verticillata";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"0";NA
"Centaurea jacea subsp. angustifolia";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Centaurea jacea subsp. timbalii";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Centaurea stoebe subsp. australis";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Centaurea phrygia subsp. pseudophrygia";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";NA
"Centaurea varnensis";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Centaurium erythraea subsp. erythraea";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Dichodon cerastoides";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Dichodon viscidum";NA;NA;NA;NA;NA;"native";"ss";">";"*";"3";NA
"Cerastium fontanum subsp. lucorum";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Cerastium nutans var. nutans";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Ranunculus falcatus";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"0";NA
"Ceratophyllum demersum var. platyacanthum";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"*";NA
"Cerinthe glabra subsp. glabra";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Chenopodium album var. album";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Oxybasis glauca";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Chenopodiastrum murale";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"3";NA
"Lipandra polysperma";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";NA
"Oxybasis chenopodioides";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"*";NA
"Oxybasis rubra";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Oxybasis urbica";NA;NA;NA;NA;NA;"native";"ss";"<<";"1";"1";NA
"Tolpis staticifolia";NA;NA;NA;NA;NA;"native";"s";"<";"V";"3";NA
"Cirsium acaule subsp. acaule";NA;NA;NA;NA;NA;"native";"h";"<<";"V";"*";NA
"Dactylorhiza viridis";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"3";NA
"Corispermum pallasii subsp. membranaceum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Crataegus × macrocarpa nothovar. hadensis";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";"shrub"
"Crataegus × kyrtostyla nothovar. domicensis";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Crataegus rhipidophylla var. lindmanii";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";NA
"Cruciata glabra subsp. glabra";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Cystopteris fragilis subsp. dickieana";NA;NA;NA;NA;NA;"native";"es";"?";"R";"D";NA
"Dactylis glomerata subsp. lobata";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Dactylorhiza incarnata subsp. ochroleuca";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Dactylorhiza maculata subsp. fuchsii";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"nb";NA
"Dactylorhiza majalis subsp. lapponica";NA;NA;NA;NA;NA;"native";"es";"<";"1";"1";NA
"Dactylorhiza majalis subsp. praetermissa";NA;NA;NA;NA;NA;"native";"ss";">";"V";"2";NA
"Dactylorhiza × kerneriorum nothosubsp. kerneriorum";NA;NA;NA;NA;NA;"native";"es";"<";"2";"kN";NA
"Dactylorhiza majalis subsp. sphagnicola";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Deschampsia cespitosa subsp. cespitosa";NA;NA;NA;NA;NA;"native";"es";"<";"1";"1";NA
"Deschampsia cespitosa subsp. paludosa";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"R";NA
"Dianthus seguieri subsp. seguieri";NA;NA;NA;NA;NA;"native";"s";"<";"3";"2";NA
"Lycopodium alpinum";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Lycopodium complanatum";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Lycopodium × issleri";NA;NA;NA;NA;NA;"native";"ss";"<<";"2";"2";NA
"Lycopodium × oellgaardii";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Lycopodium tristachyum";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Lycopodium × zeilleri";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Lotus germanicus";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"3";NA
"Lotus hirsutus";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Draba verna var. boerhaavii";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Dryopteris caucasica";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Elatine spathulata";NA;NA;NA;NA;NA;"native";"?";"?";"D";"nb";NA
"Eleocharis palustris subsp. waltersii";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Elymus repens subsp. arenosus";NA;NA;NA;NA;NA;"native";"es";"<";"2";"2";NA
"Elymus pungens subsp. campestris";NA;NA;NA;NA;NA;"native";"ss";"?";"*";"*";NA
"× Thinoelymus drucei";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"kN";NA
"Thinopyrum intermedium subsp. intermedium";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"*";NA
"Thinopyrum junceiforme";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";NA
"Elymus × littoreus";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"× Thinoelymus mucronatus";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Thinopyrum obtusiflorum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Epilobium tetragonum subsp. lamyi";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Epipactis leptochila subsp. neglecta";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Erigeron acris subsp. angulosus";NA;NA;NA;NA;NA;"native";"ss";"<<";"1";"*";NA
"Erigeron acris subsp. droebachensis";NA;NA;NA;NA;NA;"native";"es";"(<)";"1";"nb";NA
"Euphorbia saratoi";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Reynoutria × bohemica";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Festuca beckeri";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Festuca airoides";NA;NA;NA;NA;NA;"native";"es";"?";"R";"*";NA
"Lolium apenninum";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Festuca quadriflora";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Festuca violacea subsp. violacea";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Ranunculus ficaria subsp. calthifolius";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Logfia gallica";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"0";NA
"Logfia minima";NA;NA;NA;NA;NA;"native";"h";"<";"*";"V";NA
"Turritis brassica";NA;NA;NA;NA;NA;"native";"s";"<";"V";"*";NA
"Fumaria officinalis subsp. wirtgenii";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Lamium galeobdolon subsp. argentatum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Lamium galeobdolon subsp. flavidum";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Lamium galeobdolon subsp. montanum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Galium verum subsp. wirtgenii";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Gentiana brachyphylla subsp. favratii";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Gentianella amarella subsp. uliginosa";NA;NA;NA;NA;NA;"native";"ss";"<<";"1";"2";NA
"Lysimachia maritima";NA;NA;NA;NA;NA;"native";"s";"=";"*";"V";NA
"Omalotheca sylvatica";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Pseudognaphalium luteoalbum";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";NA
"Helictochloa pratensis";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";NA
"Helictochloa versicolor";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Hieracium piliferum subsp. glanduliferum";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";NA
"Hieracium tephrosoma subsp. kuekenthalianum";NA;NA;NA;NA;NA;"native";"es";"=";"R";"kN";NA
"Hieracium maranzae subsp. maranzae";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Hieracium plicatum";NA;NA;NA;NA;NA;"native";"es";"(<)";"2";"kN";NA
"Hieracium chondrillifolium subsp. subspeciosum";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Hieracium bifidum subsp. wallrothianum";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"kN";NA
"Pilosella acutifolia";NA;NA;NA;NA;NA;"native";"s";"?";"D";"G";NA
"Pilosella anobrachia";NA;NA;NA;NA;NA;"native";"es";"<";"1";"kN";NA
"Pilosella glacialis";NA;NA;NA;NA;NA;"native";"es";"=";"R";"1";NA
"Pilosella arnoseroides";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"kN";NA
"Pilosella auriculoides";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"D";NA
"Pilosella basifurca";NA;NA;NA;NA;NA;"native";"es";"=";"R";"D";NA
"Pilosella bauhini";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Pilosella × bifurca";NA;NA;NA;NA;NA;"native";"es";"(<)";"1";"D";NA
"Pilosella brachycoma";NA;NA;NA;NA;NA;"native";"es";"=";"R";"kN";NA
"Pilosella caespitosa";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"3";NA
"Pilosella calodon";NA;NA;NA;NA;NA;"native";"s";"=";"V";"G";NA
"Pilosella hybrida subsp. calophyton";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Pilosella iserana";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"kN";NA
"Pilosella cinereiformis";NA;NA;NA;NA;NA;"native";"es";"<";"1";"kN";NA
"Pilosella cochlearis";NA;NA;NA;NA;NA;"native";"es";"(<)";"1";"kN";NA
"Pilosella corymbuloides";NA;NA;NA;NA;NA;"native";"es";"?";"R";"G";NA
"Pilosella cymiflora";NA;NA;NA;NA;NA;"native";"es";"(<)";"2";"G";NA
"Pilosella fallax";NA;NA;NA;NA;NA;"native";"s";"=";"V";"3";NA
"Pilosella cymosa";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Pilosella densiflora";NA;NA;NA;NA;NA;"native";"s";"=";"*";"G";NA
"Pilosella dubia";NA;NA;NA;NA;NA;"native";"es";"<";"1";"kN";NA
"Pilosella echioides";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Pilosella erythrochrista";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"G";NA
"Pilosella euchaetiiformis";NA;NA;NA;NA;NA;"native";"es";"(<)";"1";"kN";NA
"Pilosella euchaetia";NA;NA;NA;NA;NA;"native";"es";"(<)";"2";"kN";NA
"Pilosella crassiseta";NA;NA;NA;NA;NA;"native";"es";"?";"R";"kN";NA
"Pilosella fallacina";NA;NA;NA;NA;NA;"native";"s";"=";"*";"D";NA
"Pilosella flagellaris";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"G";NA
"Pilosella floribunda";NA;NA;NA;NA;NA;"native";"s";"<";"V";"G";NA
"Pilosella plaicensis";NA;NA;NA;NA;NA;"native";"es";"<";"2";"kN";NA
"Pilosella fusca";NA;NA;NA;NA;NA;"native";"es";"=";"R";"nb";NA
"Pilosella glomerata";NA;NA;NA;NA;NA;"native";"s";"=";"*";"D";NA
"Pilosella guthnikiana";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"D";NA
"Pilosella heterodoxiformis";NA;NA;NA;NA;NA;"native";"es";"(<)";"2";"kN";NA
"Pilosella × heterodoxa";NA;NA;NA;NA;NA;"native";"es";"(<)";"2";"kN";NA
"Pilosella hoppeana";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Pilosella hybrida";NA;NA;NA;NA;NA;"native";"es";"<";"1";"kN";NA
"Pilosella hypeurya";NA;NA;NA;NA;NA;"native";"es";"(<)";"2";"D";NA
"Pilosella acutifolia subsp. acutifolia";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"D";NA
"Pilosella lactucella subsp. lactucella";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"3";NA
"Pilosella leptoclados";NA;NA;NA;NA;NA;"native";"es";"<";"1";"D";NA
"Pilosella leptophyton";NA;NA;NA;NA;NA;"native";"ss";"(<)";"G";"G";NA
"Pilosella × promeces";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"kN";NA
"Pilosella leucopsilon";NA;NA;NA;NA;NA;"native";"es";"<";"2";"3";NA
"Pilosella longisquama";NA;NA;NA;NA;NA;"native";"es";"=";"R";"D";NA
"Pilosella macranthela";NA;NA;NA;NA;NA;"native";"es";"<";"1";"kN";NA
"Pilosella macrostolona";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Pilosella lathraea";NA;NA;NA;NA;NA;"native";"es";"=";"R";"kN";NA
"Pilosella notha";NA;NA;NA;NA;NA;"native";"es";"?";"R";"D";NA
"Pilosella pachypilon";NA;NA;NA;NA;NA;"native";"es";"?";"R";"kN";NA
"Pilosella peleteriana";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"3";NA
"Pilosella cernua";NA;NA;NA;NA;NA;"native";"es";"?";"R";"kN";NA
"Pilosella piloselliflora";NA;NA;NA;NA;NA;"native";"es";"<";"2";"*";NA
"Pilosella pilosellina";NA;NA;NA;NA;NA;"native";"es";"=";"R";"D";NA
"Pilosella piloselloides";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Pilosella polioderma";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Pilosella × polymastix";NA;NA;NA;NA;NA;"native";"es";"=";"R";"kN";NA
"Pilosella prussica";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"G";NA
"Pilosella rothiana";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"G";NA
"Pilosella substoloniflora";NA;NA;NA;NA;NA;"native";"es";"?";"R";"kN";NA
"Pilosella × rubra";NA;NA;NA;NA;NA;"native";"es";"=";"R";"kN";NA
"Pilosella scandinavica";NA;NA;NA;NA;NA;"native";"es";"(<)";"1";"kN";NA
"Pilosella schneidii";NA;NA;NA;NA;NA;"native";"es";"=";"R";"2";NA
"Pilosella schultesii";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"kN";NA
"Pilosella sulphurea";NA;NA;NA;NA;NA;"native";"es";"<";"1";"kN";NA
"Pilosella tubulascens";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Pilosella × viridifolia";NA;NA;NA;NA;NA;"native";"es";"=";"R";"D";NA
"Pilosella visianii";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"D";NA
"Pilosella walteri-langii";NA;NA;NA;NA;NA;"native";"es";"(<)";"G";"kN";NA
"Pilosella ziziana";NA;NA;NA;NA;NA;"native";"s";"<";"V";"G";NA
"Anthoxanthum australe";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"*";NA
"Hylotelephium telephium subsp. telephium";NA;NA;NA;NA;NA;"native";"?";"?";"D";"*";NA
"Hypericum maculatum subsp. obtusiusculum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Monotropa hypopitys";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"V";NA
"Pentanema britannica";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"*";NA
"Pentanema squarrosum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";NA
"Pentanema germanicum";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";NA
"Pentanema helveticum";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"2";NA
"Pentanema × doellianum";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Cyclachaena xanthiifolia";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"shrub"
"Juncus × montserratensis";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Oreojuncus monanthos";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Oreojuncus trifidus";NA;NA;NA;NA;NA;"native";"es";"=";"1";"*";NA
"Knautia dipsacifolia subsp. gracilis";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"*";NA
